page_url,source,followers,date,time,time_zone,post_type,interactions,post_message,post_link
Facebook.com/Blacktivists,Blacktivist,306812,2017-05-02,09:00:00,GMT-0400,Facebook,6508,This is a very beautiful and heart touching story. This girl photoshopped her father into her graduation photo. Her dad passed away and never got to see her graduation.,https://www.facebook.com/blacktivists/posts/445331202476648
Facebook.com/Blacktivists,Blacktivist,292837,2017-04-11,12:00:02,GMT-0400,Facebook,6503,repost Black Women Are Poppin,https://www.facebook.com/blacktivists/posts/434795376863564
Facebook.com/Blacktivists,Blacktivist,274211,2017-03-25,16:00:00,GMT-0400,Facebook,6450,When your child is AWAKEN and your parenting is great.,https://www.facebook.com/blacktivists/posts/418228068520295
Facebook.com/Blacktivists,Blacktivist,345605,2017-06-19,16:00:00,GMT-0400,Facebook,6375,,https://www.facebook.com/blacktivists/posts/469373943405707
Facebook.com/Blacktivists,Blacktivist,150518,2016-08-22,09:00:00,GMT-0400,Facebook,6365,Did you know that two-thirds of states have no black prosecutors at all? This means white prosecutors are putting a disproportionately black cohort of defendants in jail.,https://www.facebook.com/blacktivists/posts/315954428747660
Facebook.com/Blacktivists,Blacktivist,199889,2016-11-13,12:00:02,GMT-0500,Facebook,6361,"No amount of weave, relaxer or wig make you any less blacker.",https://www.facebook.com/blacktivists/posts/360029207673515
Facebook.com/Blacktivists,Blacktivist,88375,2016-06-22,13:00:00,GMT-0400,Facebook,6352,It appears that Texas is trying to capture the title of “Worst State in America to Be Arrested and Killed” or the title of “Worst State for Black American to Live”,https://www.facebook.com/blacktivists/posts/287111638298606
Facebook.com/Blacktivists,Blacktivist,156438,2016-08-31,13:00:01,GMT-0400,Facebook,6323,"There is no evidence, no witnesses, just the word of a woman.",https://www.facebook.com/blacktivists/posts/320573391619097
Facebook.com/Blacktivists,Blacktivist,388333,2017-08-22,11:06:00,GMT-0400,Facebook,6316,How could they neglect our problems after we drag our black asses to the war for their political aims?,https://www.facebook.com/blacktivists/posts/501856413490793
Facebook.com/Blacktivists,Blacktivist,200226,2016-11-17,14:00:00,GMT-0500,Facebook,6294,"You won`t see this image circulating on social media, because it`s too positive for America.",https://www.facebook.com/blacktivists/posts/363382947338141
Facebook.com/Blacktivists,Blacktivist,154616,2016-08-29,09:00:01,GMT-0400,Facebook,6250,"The BLM movement began as a call to end violence, while KKK was formed to start a race war. Yes, the KKK should have been eradicated decades ago.",https://www.facebook.com/blacktivists/posts/319635088379594
Facebook.com/Blacktivists,Blacktivist,92921,2016-06-29,13:00:00,GMT-0400,Facebook,6240,Did you know that the initial wave of gun laws was put into operation after the Civil War in order to deny black people the ability to defend themselves?,https://www.facebook.com/blacktivists/posts/290309937978776
Facebook.com/Blacktivists,Blacktivist,200226,2016-11-17,15:00:02,GMT-0500,Facebook,6214,"repost Mediaoutrage.com Back when tv was dope... #Mediaoutrage #melanin #blacklove #tv #blacksitcoms #blacktv #blacktelevision",https://www.facebook.com/blacktivists/posts/363392364003866
Facebook.com/Blacktivists,Blacktivist,85262,2016-06-18,13:00:00,GMT-0400,Facebook,6165,There are many untold stories that will never make the news. Celebrate rich black heritage.,https://www.facebook.com/blacktivists/posts/283641978645572
Facebook.com/Blacktivists,Blacktivist,184919,2016-10-16,13:00:00,GMT-0400,Facebook,6140,"A black man employed by Comcast being given a ticket for doing his job. This man was working on a house when a bystander reported him to the cops. When police showed up, they drew the gun and told the man to put his hands up because he was accused of walking around the property, looking through windows and searching for a way to steal from home. Despite the fact that the man wore a red Comcast shirt and was standing next to his white Comcast truck searching for some wiring to do his job, the police gave him a ticket for literally doing his job. Welcome to the United States of Racism.",https://www.facebook.com/blacktivists/posts/344214455921657
Facebook.com/Blacktivists,Blacktivist,50793,2016-03-22,13:30:00,GMT-0400,Facebook,6137,"KKK was terrorizing us decades before ISIS appeared. Our ancestors were lynched, their bodies were hung, burned and beheaded. But in America KKK still is legal organization continuing to horrify black community.",https://www.facebook.com/blacktivists/posts/236877019988735
Facebook.com/Blacktivists,Blacktivist,94903,2016-07-01,15:00:00,GMT-0400,Facebook,6130,"It was ruled a homicide, and yet no one was held responsible. Join our rally in Chicago in a memory of Sandra Bland.",https://www.facebook.com/blacktivists/posts/291290277880742
Facebook.com/Blacktivists,Blacktivist,184919,2016-10-16,15:00:00,GMT-0400,Facebook,6126,"Colin Kaepernick is no Rosa Parks, who was a victim of segregation. But Colin Kaepernick is an articulate young man, who refused to show pride in a flag for a country that continues to gun down innocent black men.",https://www.facebook.com/blacktivists/posts/343800132629756
Facebook.com/Blacktivists,Blacktivist,297120,2017-04-19,16:00:00,GMT-0400,Facebook,6058,repost @melanin.blackmagic,https://www.facebook.com/blacktivists/posts/439069236436178
Facebook.com/Blacktivists,Blacktivist,293779,2017-04-12,14:00:00,GMT-0400,Facebook,6035,repost BerryCurly,https://www.facebook.com/blacktivists/posts/435307213479047
Facebook.com/Blacktivists,Blacktivist,67570,2016-05-17,13:00:00,GMT-0400,Facebook,6010,"Tell me why there is no justice, no morals, no dignity when it comes down to a black life?",https://www.facebook.com/blacktivists/posts/269677966708640
Facebook.com/Blacktivists,Blacktivist,46802,2016-03-11,14:00:00,GMT-0500,Facebook,6007,They are so scared to show their faces.,https://www.facebook.com/blacktivists/posts/228141500862287
Facebook.com/Blacktivists,Blacktivist,225682,2016-12-28,12:00:00,GMT-0500,Facebook,6002,When you child knows the struggle...,https://www.facebook.com/blacktivists/posts/384165388593230
Facebook.com/Blacktivists,Blacktivist,339059,2017-06-05,09:00:00,GMT-0400,Facebook,5994,Put some respect on it. Melanin is actually some magic portion. Period.,https://www.facebook.com/blacktivists/posts/460708824272219
Facebook.com/Blacktivists,Blacktivist,74423,2016-05-31,15:00:00,GMT-0400,Facebook,5991,Unfortunately not many of us have heard of her because the story doesn't fit the Media agenda.,https://www.facebook.com/blacktivists/posts/272362403106863
Facebook.com/Blacktivists,Blacktivist,186180,2016-10-21,09:00:01,GMT-0400,Facebook,5978,"This is the older brother of Trayvon Martin, Jahvaris Fulton. He is currently serving as a congressional intern for Florida Representative Frederica Wilson. Do you remember how media described his brother Travon Martin as a ""thug"" and ""drug addict"" after George Zimmerman shot and killed him?",https://www.facebook.com/blacktivists/posts/349303428746093
Facebook.com/Blacktivists,Blacktivist,75452,2016-06-02,10:00:00,GMT-0400,Facebook,5961,"My black skin is not a badge of shame, but a badge of greatness.",https://www.facebook.com/blacktivists/posts/272336563109447
Facebook.com/Blacktivists,Blacktivist,186337,2016-10-22,09:00:01,GMT-0400,Facebook,5912,"These are stunning ballerinas from En Pointe Dance Studio in Baton Rouge, Louisiana.",https://www.facebook.com/blacktivists/posts/347066922303077
Facebook.com/Blacktivists,Blacktivist,169584,2016-09-15,15:00:00,GMT-0400,Facebook,5897,This is why I won`t stand up for the national anthem.,https://www.facebook.com/blacktivists/posts/328106104199159
Facebook.com/Blacktivists,Blacktivist,60052,2016-05-06,03:02:21,GMT-0400,Facebook,5884,The future of black people is at stake,https://www.facebook.com/blacktivists/posts/263861960623574
Facebook.com/Blacktivists,Blacktivist,350423,2017-06-24,13:00:00,GMT-0400,Facebook,5864,"Yes, English isn't the North American language. Navajo or Cherokee is.",https://www.facebook.com/blacktivists/posts/469844610025307
Facebook.com/Blacktivists,Blacktivist,105937,2016-07-20,11:00:00,GMT-0400,Facebook,5863,Police did not refuse to protect the KKK March despite the fact that Ku Klux Klan has been a symbol of racism and evil in America. But cops arrested hundreds of peaceful BLM protestors.,https://www.facebook.com/blacktivists/posts/299793160363787
Facebook.com/Blacktivists,Blacktivist,56827,2016-04-20,13:00:49,GMT-0400,Facebook,5858,We have been underestimating how bad things are for black Americas.,https://www.facebook.com/blacktivists/posts/255713541438416
Facebook.com/Blacktivists,Blacktivist,152246,2016-08-26,11:43:00,GMT-0400,Facebook,5848,A disturbing video showing two Bronx cops repeatedly punching and kicking a black suspect in the head despite the fact that he was on the ground being pinned by two other cops.,https://www.facebook.com/blacktivists/posts/318297821846654
Facebook.com/Blacktivists,Blacktivist,105937,2016-07-20,15:00:35,GMT-0400,Facebook,5837,And now Freddie Gray`s killers are free...,https://www.facebook.com/blacktivists/posts/299793593697077
Facebook.com/Blacktivists,Blacktivist,124410,2016-07-28,11:00:01,GMT-0400,Facebook,5815,"The truth is, America won`t be able to get rid of the shame because it was built on the back of the slaves.",https://www.facebook.com/blacktivists/posts/303777016632068
Facebook.com/Blacktivists,Blacktivist,235785,2017-02-04,19:00:00,GMT-0500,Facebook,5798,repost @m.melaninn,https://www.facebook.com/blacktivists/posts/401212643555171
Facebook.com/Blacktivists,Blacktivist,98767,2016-07-07,09:00:00,GMT-0400,Facebook,5780,"White police officer killed Alton Sterling despite his being pinned to the ground. Today, police officers are more of a threat to blacks than ISIS.",https://www.facebook.com/blacktivists/posts/293731127636657
Facebook.com/Blacktivists,Blacktivist,78390,2016-06-07,14:00:00,GMT-0400,Facebook,5762,"Wake up, people!",https://www.facebook.com/blacktivists/posts/272451463097957
Facebook.com/Blacktivists,Blacktivist,133328,2016-08-05,11:00:00,GMT-0400,Facebook,5760,"After the shooting, Korryn Gaines` 5-year-old son, Kodi, was shot and injured. The child was taken to the hospital, where he is making a recovery. While in the hospital, the child`s cousin recorded of Kodi discussing how the police entered his family house and shot first. So what are your thoughts on this? Do you trust cops now?",https://www.facebook.com/blacktivists/posts/307648112911625
Facebook.com/Blacktivists,Blacktivist,233657,2017-02-03,10:00:00,GMT-0500,Facebook,5740,repost @blackbeautyradar,https://www.facebook.com/blacktivists/posts/400852433591192
Facebook.com/Blacktivists,Blacktivist,216940,2016-12-08,17:00:00,GMT-0500,Facebook,5721,Repost @olmecian,https://www.facebook.com/blacktivists/posts/374325196243916
Facebook.com/Blacktivists,Blacktivist,213213,2016-12-03,08:00:00,GMT-0500,Facebook,5720,"Ronald Glasser, who shot and killed football player, was released today with NO CHARGES. Do not even try to ask us why we are mad and in shock.",https://www.facebook.com/blacktivists/posts/371663966510039
Facebook.com/Blacktivists,Blacktivist,345605,2017-06-19,09:00:00,GMT-0400,Facebook,5719,Police can kill black people and get away with murder. We live in a cave to me.,https://www.facebook.com/blacktivists/posts/469364856739949
Facebook.com/Blacktivists,Blacktivist,45183,2016-03-07,13:00:01,GMT-0500,Facebook,5718,"Aiyana Jones was only a baby when Officer Joseph Weekley killed her by a single bullet to the head, in Detroit in May 2010. In America, the war comes home with a state-sanctioned violence.",https://www.facebook.com/blacktivists/posts/228174134192357
Facebook.com/Blacktivists,Blacktivist,256362,2017-02-22,13:00:06,GMT-0500,Facebook,5603,repost @blackslayingit,https://www.facebook.com/blacktivists/posts/410586695951099
Facebook.com/Blacktivists,Blacktivist,95680,2016-07-03,10:00:00,GMT-0400,Facebook,5602,We built this country and got killed. Everything that happened to us was planned.,https://www.facebook.com/blacktivists/posts/290310537978716
Facebook.com/Blacktivists,Blacktivist,197991,2016-11-06,10:00:00,GMT-0500,Facebook,5601,The type of image the media never shows.,https://www.facebook.com/blacktivists/posts/355888624754240
Facebook.com/Blacktivists,Blacktivist,45425,2016-03-08,08:00:00,GMT-0500,Facebook,5592,"People who change #BlackLivesMatter to #AllLivesMatter are the same ones who crash strangers` funeral shouting I TOO HAVE FELT LOSS",https://www.facebook.com/blacktivists/posts/228170944192676
Facebook.com/Blacktivists,Blacktivist,126321,2016-07-31,09:00:00,GMT-0400,Facebook,5569,"Police officers put in handcuffs two elementary black school boys in Troy, NY because they “fit the description” for a robbery. Yes, black boys aren`t perceived as children but as criminals.",https://www.facebook.com/blacktivists/posts/305175096492260
Facebook.com/Blacktivists,Blacktivist,50793,2016-03-22,14:30:00,GMT-0400,Facebook,5565,"It's the same distance, right? Being black in America is exhausting...",https://www.facebook.com/blacktivists/posts/236877183322052
Facebook.com/Blacktivists,Blacktivist,327854,2017-05-20,12:00:00,GMT-0400,Facebook,5564,repost Black Women Are Poppin,https://www.facebook.com/blacktivists/posts/452488188427616
Facebook.com/Blacktivists,Blacktivist,344706,2017-06-17,08:00:00,GMT-0400,Facebook,5563,When juries and police cannot see Black People as human...,https://www.facebook.com/blacktivists/posts/468337156842719
Facebook.com/Blacktivists,Blacktivist,196100,2016-11-01,11:00:00,GMT-0400,Facebook,5514,Watch this heart-piercing story about a racial bias that might cause law enforcement officers to shoot innocent and unarmed black people.,https://www.facebook.com/blacktivists/posts/355417581468011
Facebook.com/Blacktivists,Blacktivist,217696,2016-12-09,10:00:41,GMT-0500,Facebook,5491,Things every black person needs to know.,https://www.facebook.com/blacktivists/posts/374845109525258
Facebook.com/Blacktivists,Blacktivist,348887,2017-06-23,21:00:00,GMT-0400,Facebook,5485,repost @gdklubeck,https://www.facebook.com/blacktivists/posts/471547733188328
Facebook.com/Blacktivists,Blacktivist,197991,2016-11-06,15:30:00,GMT-0500,Facebook,5468,"Remember, a lion doesn`t care about the feelings of its prey.",https://www.facebook.com/blacktivists/posts/356379511371818
Facebook.com/Blacktivists,Blacktivist,33450,2016-02-11,15:00:00,GMT-0500,Facebook,5462,The government policies cemented the racism because it`seasier to ignore and to deny. But ignoring these wounds can be as damaging as cancer.,https://www.facebook.com/blacktivists/posts/216889008654203
Facebook.com/Blacktivists,Blacktivist,199889,2016-11-13,08:00:00,GMT-0500,Facebook,5454,Standing up for black people and those of us who weren`t afraid to fights for justice is a legend. Thank you for being real.,https://www.facebook.com/blacktivists/posts/359221397754296
Facebook.com/Blacktivists,Blacktivist,303071,2017-04-27,13:00:00,GMT-0400,Facebook,5451,Great black fathers are not being advertised on TV. I guess it`s our job.,https://www.facebook.com/blacktivists/posts/442995999376835
Facebook.com/Blacktivists,Blacktivist,46148,2016-03-10,13:00:00,GMT-0500,Facebook,5431,"YOU MUST WATCH THIS VIDEO! A COP WITH A HISTORY OF BRUTALITY BEAT ANOTHER BLACK MAN A Cincinnati police officer is once again in the spotlight after a video of another arrest went viral. Charles Harrell, 29, shot video of himself walking on Elder Street and sipping a cappuccino. The video shows a Cincinnati officer, Baron Osterman, following him slowly on a bicycle. In the video, Officer Osterman asks to show Harrell ID to him. Soon after, the situation escalates to a point where Harrell is against the wall and Osterman is slapping handcuffs on him. However, this was not the first time Officer Osterman was involved in a controversial video. Back in November 2003, Officer Osterman beat to death 43-year-old Nathanial Jones as a result of Osterman repeatedly striking him with a baton. The incident was caught on video which sparked outrage in the community. Several weeks later, Jones` family sued Osterman and the police department for excessive use of force, however, a higher court cleared Osterman of any wrongdoing. Despite those two incidents, Officer Osterman continued to work in a police department. Both video involving Officer Baron Osterman paint what is likely just a small image of the culture of racism at the Cincinnati Police Department. Remember guys, there are too many cops who have “blood on their hands” and you won`t even know about it.",https://www.facebook.com/blacktivists/posts/229610264048744
Facebook.com/Blacktivists,Blacktivist,289087,2017-04-05,21:00:00,GMT-0400,Facebook,5400,repost Melanin feed,https://www.facebook.com/blacktivists/posts/431562250520210
Facebook.com/Blacktivists,Blacktivist,69798,2016-05-20,11:00:00,GMT-0400,Facebook,5395,We Did It — They Hid It,https://www.facebook.com/blacktivists/posts/271187083224395
Facebook.com/Blacktivists,Blacktivist,139033,2016-08-10,13:00:00,GMT-0400,Facebook,5393,Cop shot deer because it wouldn`t move. I guess the deer must have been resisting arrest or the cop was feared for his life.,https://www.facebook.com/blacktivists/posts/310173809325722
Facebook.com/Blacktivists,Blacktivist,70963,2016-05-23,09:00:00,GMT-0400,Facebook,5361,Do not forget that our country was built on the backs of our ancestors. And please remember that the effect of slavery is still going on today.,https://www.facebook.com/blacktivists/posts/272765846399852
Facebook.com/Blacktivists,Blacktivist,278771,2017-03-29,11:00:02,GMT-0400,Facebook,5357,Have you ever seen kids that excited for math and science classes?,https://www.facebook.com/blacktivists/posts/427285980947837
Facebook.com/Blacktivists,Blacktivist,18921,2016-01-08,13:00:00,GMT-0500,Facebook,5357,"It's the same distance, right? Being black in America is exhausting...",https://www.facebook.com/blacktivists/posts/197539227255848
Facebook.com/Blacktivists,Blacktivist,265742,2017-03-08,17:00:01,GMT-0500,Facebook,5349,"Dear black boys and girls, do whatever you want with your hair. Hater gonna hate regardless. Curls, braids, twists, Afros...anything you want. #Blacktivist#hotnews #black#africanamerican#blacklivesmatter#blackpower#proudtobeblack#blackbusiness#blackunity #blackis#melanin#blackpride#blackandproud#dreamchasers#blackgirls#blackwomen#blackman#westandtogether#altonsterling#philandocastile#icantbreath#neverforget #sayhername",https://www.facebook.com/blacktivists/posts/416883551988080
Facebook.com/Blacktivists,Blacktivist,248349,2017-02-13,18:00:01,GMT-0500,Facebook,5318,repost @queenofpettysjt,https://www.facebook.com/blacktivists/posts/406300119713090
Facebook.com/Blacktivists,Blacktivist,325204,2017-05-17,10:00:00,GMT-0400,Facebook,5315,"BRIDGEPORT COP SHOT, HANDCUFFED BLACK TEEN AND LEFT HIM IN THE STREET FOR 6 HOURS AS HE BLED TO DEATH Bridgeport police officer added one more black kid to the list of black teens killed by cops. Jayson Negron, 15, was shot by a cop and left in the street for hours until his last breath. On May 9th, a sophomore at Bunnell High School in Stratford had gone on a joyride. But he never made it back home. Jayson was shot and killed by Bridgeport police officer who claimed he was driving a stolen car and driving erratically. Officer James Boulay shot the teen, placed the handcuffs on Negron`s wrists, shot him in the chest and left him in the street for six hours. Nobody called the ambulance or treated the teen`s wounds. The cop let the boy bleed out on the concrete. There are dozens of ways to stop a fleeing automobile, but the cop almost always chooses the fatal one when it comes to black suspects. Moreover, now the question is why the cop shot him and left in the street helpless and why he didn`t call the ambulance. The teen was killed for a stolen vehicle. How is that fair? It`s a life lost that cannot be replaced. It`s a tragedy that shouldn`t be forgotten. It`s an example that police treat our boys like animals.",https://www.facebook.com/blacktivists/posts/452415528434882
Facebook.com/Blacktivists,Blacktivist,55910,2016-04-16,13:00:00,GMT-0400,Facebook,5311,I am proud of my black blood that runs in my veins.,https://www.facebook.com/blacktivists/posts/251388848537552
Facebook.com/Blacktivists,Blacktivist,379128,2017-08-05,15:00:00,GMT-0400,Facebook,5307,Police officer's duty is to beat up Black child who needed your help?,https://www.facebook.com/blacktivists/posts/490460917963676
Facebook.com/Blacktivists,Blacktivist,258873,2017-02-24,22:00:01,GMT-0500,Facebook,5298,repost @blackbeardedmen,https://www.facebook.com/blacktivists/posts/410687805940988
Facebook.com/Blacktivists,Blacktivist,92921,2016-06-29,11:00:00,GMT-0400,Facebook,5291,"Did you know that BET`s owner is white? The network was founded by an African American, Robert Johnson, in 2003. However, Black Entertainment Television was sold to a white Billionaire Summer Redstone. #StayWokeBlackFolk",https://www.facebook.com/blacktivists/posts/290309731312130
Facebook.com/Blacktivists,Blacktivist,350423,2017-06-24,11:00:00,GMT-0400,Facebook,5250,"Please respect black women, your mother is black. Remember, the power of a black man is the black woman by his side.",https://www.facebook.com/blacktivists/posts/469371900072578
Facebook.com/Blacktivists,Blacktivist,222897,2016-12-23,20:00:00,GMT-0500,Facebook,5235,repost @black_positive_vibes,https://www.facebook.com/blacktivists/posts/382095728800196
Facebook.com/Blacktivists,Blacktivist,245927,2017-02-11,20:00:02,GMT-0500,Facebook,5217,repost @melaninbeautys,https://www.facebook.com/blacktivists/posts/405200449823057
Facebook.com/Blacktivists,Blacktivist,203307,2016-11-25,12:00:00,GMT-0500,Facebook,5214,"Listen to this little Michael Jackson singing "" I'll Be There'",https://www.facebook.com/blacktivists/posts/367377480272021
Facebook.com/Blacktivists,Blacktivist,364538,2017-07-06,11:00:00,GMT-0400,Facebook,5202,"Yesterday marked one year since we lost Alton Sterling, who died at the hands of a police officer who shot him for selling CDs. We just want to remind you, #StayWoke isn't a joke. The cops who killed Sterling are still on paid vacation.",https://www.facebook.com/blacktivists/posts/479170445759390
Facebook.com/Blacktivists,Blacktivist,75004,2016-06-01,14:00:00,GMT-0400,Facebook,5178,Never give up on your dream.,https://www.facebook.com/blacktivists/posts/272363503106753
Facebook.com/Blacktivists,Blacktivist,328794,2017-05-21,13:00:00,GMT-0400,Facebook,5165,Today would have been Michael Brown`s 21st birthday. But his life was taken by a police officer who faced no consequences.,https://www.facebook.com/blacktivists/posts/454448038231631
Facebook.com/Blacktivists,Blacktivist,25572,2016-01-19,11:00:00,GMT-0500,Facebook,5164,"While there is 95 percent of white prosecutors in America, black are 13 percent of US population 37.6 percent of prisoners. Something is seriously wrong in the system.",https://www.facebook.com/blacktivists/posts/206580816351689
Facebook.com/Blacktivists,Blacktivist,389601,2017-08-26,07:00:00,GMT-0400,Facebook,5162,DON'T PRETEND THAT AGGRESSION HAS NO COLOR,https://www.facebook.com/blacktivists/posts/501508366858931
Facebook.com/Blacktivists,Blacktivist,91278,2016-06-26,12:00:00,GMT-0400,Facebook,5158,The racism they never noticed.,https://www.facebook.com/blacktivists/posts/287111341631969
Facebook.com/Blacktivists,Blacktivist,132365,2016-08-04,09:00:00,GMT-0400,Facebook,5153,"It`s hard to say ""I forgive"" when the number of black people killed by police surpass the worst years of lynching.",https://www.facebook.com/blacktivists/posts/307168969626206
Facebook.com/Blacktivists,Blacktivist,303071,2017-04-27,12:00:00,GMT-0400,Facebook,5150,repost @embracingblackculture,https://www.facebook.com/blacktivists/posts/443014112708357
Facebook.com/Blacktivists,Blacktivist,378599,2017-08-02,10:00:00,GMT-0400,Facebook,5148,repost @melanin.university,https://www.facebook.com/blacktivists/posts/483542771988824
Facebook.com/Blacktivists,Blacktivist,331154,2017-05-23,12:00:00,GMT-0400,Facebook,5147,repost @blackslayingit,https://www.facebook.com/blacktivists/posts/454457184897383
Facebook.com/Blacktivists,Blacktivist,158763,2016-09-06,15:00:01,GMT-0400,Facebook,5126,What`s crazier than sitting for the national anthem of the country that continues to exterminate black people...standing for it.,https://www.facebook.com/blacktivists/posts/323435981332838
Facebook.com/Blacktivists,Blacktivist,67570,2016-05-17,11:05:52,GMT-0400,Facebook,5122,We will never forget the slavery and we wont betray our memory. We will never forget about the war on blacks.,https://www.facebook.com/blacktivists/posts/269820810027689
Facebook.com/Blacktivists,Blacktivist,42156,2016-02-26,11:00:00,GMT-0500,Facebook,5118,"""Trayvon Martin could have been me, you, her, him, them…it could be anyone""",https://www.facebook.com/blacktivists/posts/223563961320041
Facebook.com/Blacktivists,Blacktivist,91014,2016-06-25,10:00:00,GMT-0400,Facebook,5060,Raise your fists and teach you children to be proud of who they are.,https://www.facebook.com/blacktivists/posts/286475115028925
Facebook.com/Blacktivists,Blacktivist,171296,2016-09-17,15:00:01,GMT-0400,Facebook,5036,SAY IT LOUD!,https://www.facebook.com/blacktivists/posts/328960117447091
Facebook.com/Blacktivists,Blacktivist,157903,2016-09-03,09:00:02,GMT-0400,Facebook,4973,"You wonder why black people don`t like police officers? Well, I`ll tell you why. Police can easily do anything and then get away with it because they are clearly above the law.",https://www.facebook.com/blacktivists/posts/319636101712826
Facebook.com/Blacktivists,Blacktivist,92181,2016-06-28,11:00:00,GMT-0400,Facebook,4972,Reparations are owed to black Americans because of 175 years of lawful slavery and 100 years of legal oppression of African Americans. Black Americans suffered roughly 300 years of legalized oppression and got nothing.,https://www.facebook.com/blacktivists/posts/289873488022421
Facebook.com/Blacktivists,Blacktivist,184374,2016-10-14,09:00:00,GMT-0400,Facebook,4954,Share this and make it go viral. Media won`t share this because positive Black male images it`s not okay to display in America.,https://www.facebook.com/blacktivists/posts/345358542473915
Facebook.com/Blacktivists,Blacktivist,185464,2016-10-18,10:00:00,GMT-0400,Facebook,4950,"VIDEO: TEXAS SCHOOL TEACHER FIRED AFTER MANHANDLING LITTLE BLACK BOY The shocking video shows a Central Texas child trying to get up from a bean bag chair in his classroom, while a Snook Independent School District employee, Troy Vann pushing him repeatedly into it and mocking him again and again. After the concerned parent posted a disturbing video showing teacher manhandling a small child on Facebook, the video went viral and it was shared thousands of times. In the video footage, Vann also tells the boy: “Tell me no. When I tell you to do something, you do it, boy.” After the Burleson County Sheriff`s Office launched an investigation, a “behavior specialist” who acted in an inappropriate manner with a young student was fired. The school district should provide a safe and secure environment for the students. And the school should not condone or tolerate the employees who abuse any child. The teachers who use excessive force against any child should be removed immediately from the classroom and placed on administrative leave. Otherwise, this will continue to happen.",https://www.facebook.com/blacktivists/posts/347627268913709
Facebook.com/Blacktivists,Blacktivist,130112,2016-08-02,09:00:00,GMT-0400,Facebook,4945,"Black Americans! We won`t be able to fix the problem by hiding in fear, but rather by standing against it.",https://www.facebook.com/blacktivists/posts/306129269730176
Facebook.com/Blacktivists,Blacktivist,180380,2016-10-05,09:00:00,GMT-0400,Facebook,4942,American society is so brainwashed that saying murder is wrong can get you banished.,https://www.facebook.com/blacktivists/posts/340796059596830
Facebook.com/Blacktivists,Blacktivist,149984,2016-08-21,13:00:00,GMT-0400,Facebook,4937,"I wonder, what would America be like today if it had never been invaded and colonized?",https://www.facebook.com/blacktivists/posts/313550542321382
Facebook.com/Blacktivists,Blacktivist,39138,2016-02-19,11:00:00,GMT-0500,Facebook,4936,We hate those who continue what their ancestors started.,https://www.facebook.com/blacktivists/posts/220488191627618
Facebook.com/Blacktivists,Blacktivist,295035,2017-04-15,12:00:00,GMT-0400,Facebook,4889,repost @freetheafro,https://www.facebook.com/blacktivists/posts/436387183371050
Facebook.com/Blacktivists,Blacktivist,76493,2016-06-04,10:00:00,GMT-0400,Facebook,4875,Did you know that Native Americans HAD around 80 to 100 million in population? What about black Americans?,https://www.facebook.com/blacktivists/posts/272391263103977
Facebook.com/Blacktivists,Blacktivist,292365,2017-04-10,11:00:00,GMT-0400,Facebook,4869,There is more to black women than the curved body. Black women are ranked the most educated group by race.,https://www.facebook.com/blacktivists/posts/434262663583502
Facebook.com/Blacktivists,Blacktivist,97873,2016-07-06,03:51:28,GMT-0400,Facebook,4841,"KKK was terrorizing us decades before ISIS appeared. Our ancestors were lynched, their bodies were hung, burned and beheaded. But in America KKK still is legal organization continuing to horrify black community.",https://www.facebook.com/blacktivists/posts/293306247679145
Facebook.com/Blacktivists,Blacktivist,20040,2016-01-10,08:00:02,GMT-0500,Facebook,4841,"IT HAPPENED AGAIN!!! WATCH THE VIDEO BELOW AND SHARE BLACK MAN SHOT AND KILLED BY LOUISIANA COPS DURING STRUGGLE AFTER HE WAS SELLING MUSIC Alton Sterling, 37, was fatally shot by two Louisiana cops for selling music outside a Baton Rouge convenience store. Luckily, the incident was caught on bystander`s cell phone. The terrified bystander who filmed the incident turns the camera away as five shots ring out and struck Sterling in the back and chest. Police officers responded to a call about a man selling CDs and wearing a red shirt threatened a man with a gun. When police arrived, they pulled their guns, grabbed hin and tackled him into the hood of a car, downed to the pavement and then shot him five times. What I find more disturbing, police confiscated the store`s surveillance footage that captured the violent death outside the store.",https://www.facebook.com/blacktivists/posts/197513227258448
Facebook.com/Blacktivists,Blacktivist,216940,2016-12-08,12:00:00,GMT-0500,Facebook,4823,Meet these beautiful lawyers from Epsilon Sigma Iota Sorority at Howard University School of Law. The organization was created to motivate women to become lawyers and place female Howard Law graduates in meaningful legal careers.,https://www.facebook.com/blacktivists/posts/374321949577574
Facebook.com/Blacktivists,Blacktivist,83022,2016-06-15,13:00:00,GMT-0400,Facebook,4820,"We don`t hate white people, we hate those who dislike black people and mistreat them. It`s time to call out white racism.",https://www.facebook.com/blacktivists/posts/283641235312313
Facebook.com/Blacktivists,Blacktivist,108961,2016-07-23,13:00:01,GMT-0400,Facebook,4818,"No one deserves to die for selling CDs, looking for driving license, playing in a park or for simply being black.",https://www.facebook.com/blacktivists/posts/300281160314987
Facebook.com/Blacktivists,Blacktivist,107180,2016-07-22,09:00:00,GMT-0400,Facebook,4811,The government always turns a blind eye to what is happening to Blacks.,https://www.facebook.com/blacktivists/posts/300788180264285
Facebook.com/Blacktivists,Blacktivist,103202,2016-07-15,15:00:00,GMT-0400,Facebook,4796,The day the KKK messed up with wrong people,https://www.facebook.com/blacktivists/posts/297367723939664
